측정일시,측정소명,이산화질소농도,오존농도,일산화탄소농도,아황산가스,미세먼지,초미세먼지
20160525,영등포,0.07,0.021,0.5,0.008,109,72
20160525,영등포구,0.019,0.053,0.7,0.004,104,66
20160525,용산구,0.029,0.051,0.5,0.005,82,59
20160525,은평구,0.037,0.055,0.4,0.005,92,55
20160525,종로,0.054,0.03,0.6,0.006,85,49
20160525,종로구,0.025,0.041,0.4,0.005,91,74
20160525,중구,0.033,0.052,0.8,0.004,91,58
20160525,중랑구,0.026,0.056,0.5,0.006,92,69
20160525,청계천,0.047,0.034,0.7,0.011,85,31
20160525,청량리,0.055,0.01,0.8,0.005,83,71
20160525,태릉,0.039,0.043,0.6,0.004,100,65
20160524,강남구,0.019,0.05,0.3,0.005,30,23
20160524,강동구,0.024,0.032,0.4,0.003,35,25
20160524,강변북로,0.049,0.026,0.4,0.004,39,24
20160524,강북구,0.024,0.048,0.4,0.003,31,23
20160524,강서구,0.019,0.031,0.3,0.005,33,23
20160524,공항로,0.031,0.023,0.5,0.004,40,21
20160524,관악구,0.018,0.052,0.4,0.004,34,24
20160524,광진구,0.022,0.045,0.5,0.004,35,24
20160524,구로구,0.015,0.042,0.4,0.005,34,24
20160524,금천구,0.022,0.051,0.4,0.003,31,23
20160524,길동,0.036,0.034,0.4,0.003,34,23
20160524,내부순환,0.021,0.044,0.4,0.005,43,26
20160524,노원구,0.023,0.042,0.4,0.006,29,23
20160524,도봉구,0.024,0.043,0.3,0.004,32,23
20160524,동대문구,0.023,0.037,0.5,0.005,35,23
20160524,동작구,0.017,0.044,0.3,0.004,31,19
20160524,동작대로,0.047,0.034,0.5,0.004,45,33
20160524,마포구,0.022,0.05,0.4,0.004,32,23
20160524,서대문구,0.016,0.045,0.3,0.003,31,24
20160524,서울역,0.049,0.023,0.6,0.004,44,26
20160524,서초구,0.017,0.05,0.3,0.003,30,21
20160524,성동구,0.024,0.042,0.4,0.006,36,21
20160524,성북구,0.032,0.028,0.4,0.004,32,21
20160524,송파구,0.023,0.044,0.4,0.004,29,21
20160524,신사동,0.041,0.037,0.6,0.004,31,22
20160524,신촌,0.054,0.018,0.7,0.006,47,25
20160524,양재대로,0.055,0.025,0.6,0.005,38,25
20160524,양천구,0.02,0.052,0.4,0.003,31,19
20160524,영등포,0.065,0.015,0.4,0.006,46,27
20160524,영등포구,0.018,0.042,0.6,0.003,37,27
20160524,용산구,0.029,0.038,0.4,0.004,32,23
20160524,은평구,0.038,0.04,0.3,0.005,35,22
20160524,종로,0.043,0.024,0.5,0.005,35,21
20160524,종로구,0.026,0.031,0.3,0.004,31,23
20160524,중구,0.029,0.04,0.6,0.003,31,23
20160524,중랑구,0.028,0.042,0.4,0.005,36,25
20160524,청계천,0.045,0.027,0.5,0.011,33,13
20160524,청량리,0.046,0.009,0.6,0.005,32,26
20160524,태릉,0.041,0.031,0.4,0.003,38,26
20160523,강남구,0.048,0.044,0.5,0.007,52,49
20160523,강동구,0.038,0.038,0.5,0.004,71,45
20160523,강변북로,0.081,0.016,0.5,0.007,79,45
20160523,강북구,0.035,0.058,0.5,0.004,59,43
20160523,강서구,0.034,0.041,0.4,0.007,75,48
20160523,공항로,0.055,0.019,0.7,0.008,89,41
20160523,관악구,0.044,0.051,0.6,0.006,65,46
20160523,광진구,0.04,0.043,0.6,0.004,63,46
20160523,구로구,0.032,0.042,0.6,0.007,76,50
20160523,금천구,0.044,0.052,0.5,0.006,60,41
20160523,길동,0.06,0.036,0.4,0.006,55,34
20160523,내부순환,0.041,0.047,0.5,0.006,79,48
20160523,노원구,0.028,0.058,0.5,0.006,51,37
20160523,도봉구,0.028,0.06,0.4,0.005,68,46
20160523,동대문구,0.042,0.04,0.6,0.008,70,46
20160523,동작구,0.039,0.046,0.5,0.006,60,37
20160523,동작대로,0.085,0.024,0.7,0.006,86,61
20160523,마포구,0.05,0.048,0.6,0.007,74,50
20160523,서대문구,0.024,0.051,0.4,0.005,71,38
20160523,서울역,0.073,0.031,0.7,0.007,86,50
20160523,서초구,0.046,0.042,0.5,0.005,80,47
20160523,성동구,0.051,0.04,0.7,0.006,85,46
20160523,성북구,0.041,0.039,0.5,0.006,71,43
20160523,송파구,0.049,0.042,0.5,0.004,67,43
20160523,신사동,0.028,0.029,1,0.006,75,49
20160523,신촌,0.077,0.019,0.7,0.006,100,52
20160523,양재대로,0.096,0.017,0.7,0.007,82,52
20160523,양천구,0.042,0.058,0.5,0.006,62,40
20160523,영등포,0.09,0.018,0.5,0.009,83,50
20160523,영등포구,0.039,0.047,0.7,0.006,83,50
20160523,용산구,0.05,0.04,0.5,0.006,60,45
20160523,은평구,0.044,0.056,0.4,0.006,69,39
20160523,종로,0.066,0.026,0.5,0.006,64,33
20160523,종로구,0.039,0.035,0.4,0.006,62,47
20160523,중구,0.049,0.043,0.7,0.005,68,43
20160523,중랑구,0.037,0.054,0.4,0.006,68,49
20160523,청계천,0.064,0.035,0.6,0.013,61,22
20160523,청량리,0.071,0.011,0.7,0.007,61,50
20160523,태릉,0.071,0.03,0.6,0.004,79,50
20160522,강남구,0.033,0.054,0.4,0.006,47,43
20160522,강동구,0.031,0.038,0.4,0.004,56,37
20160522,강변북로,0.064,0.026,0.5,0.005,63,38
20160522,강북구,0.029,0.06,0.5,0.003,44,33
20160522,강서구,0.034,0.046,0.4,0.006,66,44
20160522,공항로,0.041,0.028,0.7,0.007,71,37
20160522,관악구,0.039,0.059,0.6,0.005,57,42
20160522,광진구,0.027,0.051,0.5,0.003,49,37
20160522,구로구,0.029,0.047,0.5,0.006,67,45
20160522,금천구,0.036,0.059,0.5,0.004,48,35
20160522,길동,0.05,0.039,0.4,0.005,48,27
20160522,내부순환,0.039,0.048,0.5,0.005,66,40
20160522,노원구,0.029,0.052,0.5,0.006,39,30
20160522,도봉구,0.021,0.064,0.4,0.004,52,37
20160522,동대문구,0.031,0.047,0.5,0.006,54,37
20160522,동작구,0.035,0.048,0.5,0.005,48,31
20160522,동작대로,0.084,0.026,0.7,0.005,75,55
20160522,마포구,0.035,0.063,0.5,0.005,58,43
20160522,서대문구,0.019,0.061,0.4,0.003,60,30
20160522,서울역,0.053,0.046,0.6,0.005,71,41
20160522,서초구,0.04,0.048,0.5,0.004,63,39
20160522,성동구,0.037,0.048,0.5,0.006,79,38
20160522,성북구,0.036,0.041,0.5,0.004,57,35
20160522,송파구,0.035,0.047,0.4,0.004,53,36
20160522,신사동,0.003,0.037,1,0.005,63,41
20160522,신촌,0.065,0.025,0.6,0.006,80,45
20160522,양재대로,0.089,0.018,0.6,0.005,69,43
20160522,양천구,0.039,0.067,0.5,0.005,52,36
20160522,영등포,0.075,0.027,0.5,0.007,69,42
20160522,영등포구,0.036,0.053,0.7,0.005,70,45
20160522,용산구,0.037,0.05,0.5,0.005,48,37
20160522,은평구,0.04,0.062,0.3,0.005,57,37
20160522,종로,0.052,0.032,0.5,0.006,44,25
20160522,종로구,0.03,0.042,0.3,0.005,47,38
20160522,중구,0.042,0.05,0.7,0.004,57,37
20160522,중랑구,0.023,0.061,0.3,0.005,54,41
20160522,청계천,0.046,0.046,0.4,0.012,49,19
20160522,청량리,0.055,0.014,0.6,0.006,49,38
20160522,태릉,0.068,0.027,0.7,0.003,64,40
20160521,강남구,0.039,0.041,0.3,0.005,31,26
20160521,강동구,0.031,0.034,0.4,0.003,44,28
20160521,강변북로,0.073,0.017,0.5,0.005,49,25
20160521,강북구,0.038,0.04,0.5,0.002,30,22
20160521,강서구,0.036,0.037,0.3,0.006,42,26
20160521,공항로,0.049,0.018,0.6,0.005,60,26
20160521,관악구,0.043,0.044,0.5,0.003,40,28
20160521,광진구,0.029,0.042,0.4,0.003,36,25
20160521,구로구,0.03,0.038,0.5,0.005,44,28
20160521,금천구,0.035,0.05,0.4,0.003,33,23
20160521,길동,0.054,0.029,0.4,0.004,37,21
20160521,내부순환,0.046,0.031,0.5,0.005,44,26
20160521,노원구,0.033,0.04,0.4,0.005,28,20
20160521,도봉구,0.026,0.051,0.3,0.003,36,26
20160521,동대문구,0.035,0.041,0.5,0.005,39,26
20160521,동작구,0.036,0.042,0.4,0.004,34,21
20160521,동작대로,0.084,0.019,0.7,0.005,56,39
20160521,마포구,0.039,0.049,0.5,0.004,40,28
20160521,서대문구,0.017,0.051,0.3,0.003,38,24
20160521,서울역,0.058,0.032,0.5,0.004,56,28
20160521,서초구,0.042,0.037,0.4,0.003,43,27
20160521,성동구,0.039,0.043,0.3,0.006,42,26
20160521,성북구,0.039,0.033,0.5,0.004,40,25
20160521,송파구,0.038,0.036,0.4,0.003,42,27
20160521,신사동,0.003,0.031,0.9,0.004,43,27
20160521,신촌,0.063,0.023,0.6,0.005,63,30
20160521,양재대로,0.1,0.011,0.7,0.005,53,31
20160521,양천구,0.047,0.045,0.5,0.004,35,22
20160521,영등포,0.08,0.02,0.4,0.007,47,27
20160521,영등포구,0.035,0.044,0.6,0.004,46,27
20160521,용산구,0.034,0.042,0.4,0.005,35,26
20160521,은평구,0.04,0.051,0.2,0.004,38,24
20160521,종로,0.072,0.02,0.5,0.006,35,17
20160521,종로구,0.033,0.038,0.3,0.003,34,26
20160521,중구,0.053,0.032,0.6,0.003,40,26
20160521,중랑구,0.026,0.053,0.3,0.004,41,28
20160521,청계천,0.06,0.029,0.5,0.009,35,12
20160521,청량리,0.057,0.014,0.6,0.005,36,32
20160521,태릉,0.07,0.018,0.6,0.003,51,30
20160520,강남구,0.073,0.054,0.5,0.007,83,67
20160520,강동구,0.044,0.028,0.4,0.004,53,27
20160520,강변북로,0.083,0.014,0.5,0.006,60,31
20160520,강북구,0.04,0.045,0.4,0.003,30,19
20160520,강서구,0.046,0.037,0.5,0.007,64,34
20160520,공항로,0.056,0.02,0.8,0.008,97,38
20160520,관악구,0.059,0.042,0.7,0.005,57,37
20160520,광진구,0.039,0.037,0.5,0.005,43,26
20160520,구로구,0.044,0.033,0.6,0.007,66,33
20160520,금천구,0.06,0.045,0.6,0.005,51,34
20160520,길동,0.07,0.024,0.5,0.005,46,26
20160520,내부순환,0.043,0.039,0.5,0.006,53,26
20160520,노원구,0.038,0.038,0.4,0.006,27,17
20160520,도봉구,0.031,0.05,0.3,0.004,39,23
20160520,동대문구,0.048,0.035,0.5,0.007,51,28
20160520,동작구,0.051,0.04,0.5,0.005,48,27
20160520,동작대로,0.098,0.017,0.8,0.007,81,52
20160520,마포구,0.055,0.044,0.6,0.006,56,36
20160520,서대문구,0.025,0.055,0.4,0.004,53,31
20160520,서울역,0.077,0.027,0.7,0.006,70,33
20160520,서초구,0.051,0.037,0.5,0.004,65,31
20160520,성동구,0.053,0.036,0.6,0.006,62,29
20160520,성북구,0.043,0.033,0.5,0.005,43,23
20160520,송파구,0.05,0.036,0.5,0.005,51,29
20160520,신사동,0.054,0.029,1.1,0.005,57,32
20160520,신촌,0.086,0.017,0.8,0.006,79,36
20160520,양재대로,0.108,0.011,0.8,0.005,64,37
20160520,양천구,0.056,0.049,0.6,0.007,55,30
20160520,영등포,0.088,0.02,0.5,0.009,69,41
20160520,영등포구,0.047,0.044,0.7,0.005,67,37
20160520,용산구,0.049,0.038,0.5,0.005,44,30
20160520,은평구,0.052,0.043,0.3,0.006,54,25
20160520,종로,0.077,0.018,0.6,0.005,45,24
20160520,종로구,0.046,0.03,0.4,0.005,48,32
20160520,중구,0.059,0.035,0.7,0.004,53,28
20160520,중랑구,0.032,0.05,0.3,0.005,42,28
20160520,청계천,0.074,0.025,0.7,0.012,47,15
20160520,청량리,0.067,0.01,0.6,0.006,44,32
20160520,태릉,0.072,0.021,0.6,0.004,50,25
20160519,강남구,,,,,,
20160519,강동구,0.038,0.028,0.4,0.004,40,19
20160519,강변북로,0.067,0.013,0.5,0.005,47,21
20160519,강북구,0.037,0.038,0.5,0.003,31,19
20160519,강서구,0.04,0.026,0.4,0.005,49,23
20160519,공항로,0.05,0.01,0.7,0.005,77,25
20160519,관악구,0.048,0.028,0.6,0.004,39,22
20160519,광진구,0.037,0.032,0.5,0.004,34,17
20160519,구로구,0.037,0.023,0.6,0.005,47,24
20160519,금천구,0.041,0.039,0.5,0.003,30,17
20160519,길동,0.063,0.022,0.5,0.004,34,17
20160519,내부순환,0.045,0.031,0.5,0.006,46,20
20160519,노원구,0.035,0.036,0.5,0.006,26,15
20160519,도봉구,0.027,0.048,0.4,0.004,39,22
20160519,동대문구,0.045,0.03,0.6,0.006,40,22
20160519,동작구,0.044,0.032,0.5,0.004,32,15
20160519,동작대로,0.085,0.012,0.8,0.006,60,34
20160519,마포구,0.053,0.03,0.6,0.004,41,24
20160519,서대문구,0.025,0.039,0.4,0.003,40,22
20160519,서울역,0.071,0.02,0.7,0.005,54,23
20160519,서초구,0.047,0.024,0.5,0.003,47,22
20160519,성동구,0.048,0.028,0.7,0.007,51,21
20160519,성북구,0.04,0.03,0.5,0.005,41,19
20160519,송파구,0.042,0.034,0.4,0.005,37,19
20160519,신사동,0.07,0.019,1.1,0.004,45,22
20160519,신촌,0.076,0.011,0.8,0.006,62,26
20160519,양재대로,0.098,0.01,0.8,0.005,49,25
20160519,양천구,0.046,0.037,0.5,0.004,35,17
20160519,영등포,0.071,0.017,0.5,0.007,46,23
20160519,영등포구,0.043,0.034,0.8,0.004,49,24
20160519,용산구,0.043,0.031,0.5,0.005,34,21
20160519,은평구,0.043,0.04,0.3,0.005,38,19
20160519,종로,0.056,0.021,0.6,0.004,36,17
20160519,종로구,0.039,0.027,0.3,0.004,36,20
20160519,중구,0.048,0.031,0.7,0.003,39,20
20160519,중랑구,0.028,0.048,0.3,0.005,39,22
20160519,청계천,0.065,0.019,0.7,0.011,38,12
20160519,청량리,0.066,0.007,0.7,0.006,37,26
20160519,태릉,0.066,0.019,0.6,0.004,51,26
20160518,강남구,0.055,0.025,0.6,0.007,54,36
20160518,강동구,0.049,0.025,0.6,0.004,58,30
20160518,강변북로,0.082,0.01,0.6,0.006,63,31
20160518,강북구,0.039,0.04,0.5,0.004,39,26
20160518,강서구,0.04,0.029,0.5,0.007,63,32
20160518,공항로,0.052,0.012,0.8,0.007,88,31
20160518,관악구,0.051,0.036,0.7,0.006,49,31
20160518,광진구,0.049,0.028,0.6,0.005,54,33
20160518,구로구,0.04,0.026,0.7,0.007,61,32
20160518,금천구,0.048,0.039,0.6,0.006,44,28
20160518,길동,0.068,0.022,0.5,0.006,47,27
20160518,내부순환,0.043,0.03,0.5,0.007,55,26
20160518,노원구,0.036,0.038,0.5,0.007,39,26
20160518,도봉구,0.032,0.05,0.4,0.005,45,26
20160518,동대문구,0.05,0.029,0.6,0.007,49,26
20160518,동작구,0.049,0.032,0.5,0.005,44,23
20160518,동작대로,0.088,0.013,0.8,0.007,69,41
20160518,마포구,0.055,0.032,0.7,0.007,56,33
20160518,서대문구,0.022,0.041,0.4,0.006,46,24
20160518,서울역,0.065,0.025,0.7,0.007,60,27
20160518,서초구,0.052,0.026,0.6,0.004,63,29
20160518,성동구,0.055,0.026,0.9,0.008,63,29
20160518,성북구,0.043,0.03,0.6,0.006,46,24
20160518,송파구,0.052,0.03,0.5,0.004,49,26
20160518,신사동,0.071,0.02,1.2,0.007,61,31
20160518,신촌,0.079,0.012,0.8,0.007,78,26
20160518,양재대로,0.097,0.01,0.9,0.006,57,31
20160518,양천구,0.053,0.037,0.7,0.007,55,30
20160518,영등포,0.077,0.017,0.5,0.009,64,34
20160518,영등포구,0.047,0.032,0.9,0.006,70,32
20160518,용산구,0.051,0.027,0.5,0.005,47,30
20160518,은평구,0.045,0.039,0.3,0.006,41,20
20160518,종로,0.049,0.026,0.6,0.005,44,22
20160518,종로구,0.038,0.028,0.4,0.005,44,27
20160518,중구,0.045,0.036,0.7,0.005,47,25
20160518,중랑구,0.041,0.042,0.5,0.006,54,30
20160518,청계천,0.058,0.028,0.7,0.011,44,14
20160518,청량리,0.073,0.006,0.8,0.007,48,36
20160518,태릉,0.07,0.02,0.7,0.004,61,31
20160517,강남구,0.046,0.041,0.6,0.008,58,37
20160517,강동구,0.046,0.029,0.6,0.006,69,34
20160517,강변북로,0.077,0.015,0.7,0.01,75,35
20160517,강북구,0.037,0.05,0.6,0.006,66,42
20160517,강서구,0.033,0.04,0.5,0.009,68,33
20160517,공항로,0.045,0.021,0.8,0.008,90,41
20160517,관악구,0.043,0.046,0.7,0.007,65,41
20160517,광진구,0.044,0.037,0.7,0.006,70,42
20160517,구로구,0.032,0.037,0.7,0.009,71,38
20160517,금천구,0.041,0.047,0.7,0.007,62,39
20160517,길동,0.061,0.026,0.5,0.007,65,31
20160517,내부순환,0.042,0.034,0.6,0.009,78,36
20160517,노원구,0.038,0.042,0.6,0.008,58,37
20160517,도봉구,0.036,0.051,0.6,0.006,65,35
20160517,동대문구,0.042,0.039,0.7,0.01,69,35
20160517,동작구,0.039,0.043,0.6,0.006,64,34
20160517,동작대로,0.078,0.022,0.8,0.008,86,53
20160517,마포구,0.044,0.044,0.7,0.01,74,45
20160517,서대문구,0.022,0.048,0.7,0.008,65,35
20160517,서울역,0.058,0.034,0.7,0.008,80,36
20160517,서초구,0.042,0.04,0.6,0.007,73,36
20160517,성동구,0.049,0.039,0.9,0.009,74,34
20160517,성북구,0.044,0.036,0.7,0.008,67,34
20160517,송파구,0.051,0.035,0.6,0.007,59,32
20160517,신사동,0.063,0.031,1.3,0.008,73,37
20160517,신촌,0.075,0.019,0.8,0.011,104,38
20160517,양재대로,0.091,0.015,0.9,0.008,72,38
20160517,양천구,0.045,0.047,0.7,0.008,68,37
20160517,영등포,0.076,0.02,0.6,0.011,81,49
20160517,영등포구,0.04,0.041,0.8,0.008,80,37
20160517,용산구,0.045,0.034,0.6,0.007,63,39
20160517,은평구,0.046,0.041,0.5,0.007,59,28
20160517,종로,0.053,0.029,0.6,0.008,68,33
20160517,종로구,0.037,0.032,0.4,0.008,70,45
20160517,중구,0.046,0.041,0.8,0.007,66,33
20160517,중랑구,0.037,0.05,0.5,0.008,68,36
20160517,청계천,0.061,0.032,0.8,0.013,64,21
20160517,청량리,0.06,0.026,0.8,0.009,66,49
20160517,태릉,0.069,0.025,0.7,0.007,77,40
20160516,강남구,0.02,0.045,0.4,0.006,32,19
20160516,강동구,0.022,0.032,0.4,0.004,36,17
20160516,강변북로,0.049,0.022,0.5,0.007,45,20
20160516,강북구,0.016,0.051,0.4,0.004,26,14
20160516,강서구,0.018,0.037,0.4,0.006,39,18
20160516,공항로,0.028,0.022,0.6,0.006,42,19
20160516,관악구,0.022,0.043,0.5,0.006,40,23
20160516,광진구,0.021,0.039,0.5,0.004,33,16
20160516,구로구,0.017,0.036,0.5,0.007,41,21
20160516,금천구,0.024,0.042,0.5,0.005,34,18
20160516,길동,0.035,0.033,0.3,0.005,32,17
20160516,내부순환,0.018,0.039,0.4,0.006,39,18
20160516,노원구,0.017,0.047,0.4,0.006,25,13
20160516,도봉구,0.015,0.052,0.3,0.005,34,18
20160516,동대문구,0.022,0.039,0.5,0.007,36,19
20160516,동작구,0.02,0.042,0.4,0.005,36,16
20160516,동작대로,0.048,0.026,0.6,0.006,57,30
20160516,마포구,0.023,0.044,0.5,0.006,35,19
20160516,서대문구,0.013,0.045,0.7,0.004,42,19
20160516,서울역,0.046,0.026,0.6,0.005,48,20
20160516,서초구,0.02,0.043,0.4,0.005,44,17
20160516,성동구,0.025,0.045,0.5,0.008,43,18
20160516,성북구,0.022,0.035,0.4,0.006,37,16
20160516,송파구,0.021,0.044,0.4,0.006,34,17
20160516,신사동,0.035,0.034,1,0.006,40,21
20160516,신촌,0.046,0.02,0.6,0.005,52,22
20160516,양재대로,0.057,0.023,0.6,0.006,47,25
20160516,양천구,0.021,0.045,0.5,0.005,31,13
20160516,영등포,0.06,0.017,0.5,0.008,46,23
20160516,영등포구,0.02,0.04,0.6,0.005,44,22
20160516,용산구,0.027,0.039,0.4,0.005,34,17
20160516,은평구,0.034,0.039,0.4,0.006,19,9
20160516,종로,0.036,0.029,0.5,0.005,40,18
20160516,종로구,0.021,0.031,0.3,0.005,33,18
20160516,중구,0.024,0.04,0.6,0.004,37,18
20160516,중랑구,0.023,0.043,0.4,0.006,37,18
20160516,청계천,0.033,0.035,0.5,0.01,33,10
20160516,청량리,0.039,0.024,0.7,0.006,34,23
20160516,태릉,0.042,0.028,0.5,0.005,39,20
20160515,강남구,0.019,0.041,0.4,0.006,26,19
20160515,강동구,0.023,0.027,0.4,0.003,37,21
20160515,강변북로,0.042,0.023,0.4,0.005,40,19
20160515,강북구,0.018,0.045,0.4,0.003,26,18
20160515,강서구,0.013,0.036,0.3,0.006,33,20
20160515,공항로,0.018,0.024,0.5,0.004,34,17
20160515,관악구,0.019,0.044,0.5,0.004,35,22
20160515,광진구,0.025,0.033,0.6,0.004,35,24
20160515,구로구,0.014,0.036,0.4,0.005,35,20
20160515,금천구,0.019,0.043,0.5,0.004,32,19
20160515,길동,0.029,0.031,0.4,0.004,32,21
20160515,내부순환,0.019,0.041,0.4,0.005,36,21
20160515,노원구,0.019,0.041,0.4,0.006,28,19
20160515,도봉구,0.018,0.043,0.4,0.003,33,19
20160515,동대문구,0.02,0.035,0.4,0.005,38,21
20160515,동작구,0.018,0.038,0.4,0.004,30,17
20160515,동작대로,0.042,0.027,0.5,0.005,48,29
20160515,마포구,0.018,0.048,0.4,0.005,31,20
20160515,서대문구,0.013,0.048,0.7,0.004,31,13
20160515,서울역,0.033,0.032,0.5,0.005,48,21
20160515,서초구,0.017,0.043,0.3,0.003,34,17
20160515,성동구,0.024,0.039,0.6,0.007,40,21
20160515,성북구,0.026,0.029,0.5,0.005,34,15
20160515,송파구,0.025,0.036,0.4,0.004,31,20
20160515,신사동,0.035,0.031,1,0.004,34,20
20160515,신촌,0.039,0.022,0.6,0.008,47,20
20160515,양재대로,0.045,0.022,0.5,0.004,38,20
20160515,양천구,0.018,0.048,0.4,0.004,32,16
20160515,영등포,0.045,0.021,0.4,0.007,37,21
20160515,영등포구,0.016,0.042,0.6,0.004,33,19
20160515,용산구,0.02,0.038,0.4,0.004,30,19
20160515,은평구,0.029,0.039,0.4,0.006,30,17
20160515,종로,0.033,0.028,0.4,0.004,33,18
20160515,종로구,0.018,0.029,0.2,0.004,31,23
20160515,중구,0.026,0.039,0.6,0.004,32,18
20160515,중랑구,0.021,0.039,0.4,0.005,37,21
20160515,청계천,0.027,0.035,0.4,0.01,30,10
20160515,청량리,0.032,0.025,0.6,0.005,32,24
20160515,태릉,0.039,0.025,0.5,0.003,38,22
20160514,강남구,0.032,0.04,0.4,0.006,30,19
20160514,강동구,0.026,0.031,0.4,0.004,35,19
20160514,강변북로,0.057,0.019,0.5,0.005,43,19
20160514,강북구,0.028,0.043,0.5,0.003,26,16
20160514,강서구,0.029,0.035,0.4,0.007,39,20
20160514,공항로,0.03,0.022,0.8,0.005,49,20
20160514,관악구,0.032,0.042,0.5,0.004,36,22
20160514,광진구,0.028,0.036,0.5,0.004,31,17
20160514,구로구,0.023,0.035,0.5,0.006,39,19
20160514,금천구,0.031,0.043,0.5,0.004,28,16
20160514,길동,0.038,0.034,0.4,0.004,32,17
20160514,내부순환,0.038,0.032,0.5,0.005,42,21
20160514,노원구,0.026,0.043,0.5,0.005,24,14
20160514,도봉구,0.025,0.046,0.4,0.004,33,19
20160514,동대문구,0.033,0.034,0.5,0.006,38,20
20160514,동작구,0.029,0.04,0.4,0.004,30,15
20160514,동작대로,0.06,0.023,0.6,0.005,55,30
20160514,마포구,0.035,0.042,0.5,0.005,36,21
20160514,서대문구,0.022,0.044,0.6,0.004,42,22
20160514,서울역,0.048,0.031,0.6,0.005,55,22
20160514,서초구,0.027,0.043,0.4,0.003,37,18
20160514,성동구,0.034,0.043,0.6,0.007,43,19
20160514,성북구,0.034,0.03,0.5,0.005,37,18
20160514,송파구,0.029,0.041,0.4,0.005,33,18
20160514,신사동,0.046,0.031,1,0.004,40,21
20160514,신촌,0.058,0.017,0.7,0.003,57,23
20160514,양재대로,0.07,0.018,0.6,0.005,43,21
20160514,양천구,0.032,0.045,0.5,0.004,30,14
20160514,영등포,0.064,0.019,0.4,0.007,42,19
20160514,영등포구,0.027,0.04,0.6,0.005,42,20
20160514,용산구,0.032,0.04,0.4,0.005,31,18
20160514,은평구,0.037,0.042,0.4,0.006,34,18
20160514,종로,0.052,0.025,0.5,0.005,34,17
20160514,종로구,0.03,0.029,0.3,0.004,33,17
20160514,중구,0.041,0.033,0.7,0.003,36,19
20160514,중랑구,0.025,0.045,0.4,0.005,38,20
20160514,청계천,0.046,0.031,0.6,0.01,31,10
20160514,청량리,0.044,0.025,0.7,0.005,34,22
20160514,태릉,0.054,0.023,0.6,0.004,44,22
20160513,강남구,0.025,0.047,0.4,0.004,35,22
